episode,cop_reward,thief_reward,captured,epsilon
49395,20.52,-11.53,1,0.05
49396,20.48,-10.06,1,0.05
49397,20.15,-15.71,1,0.05
49398,20.38,-16.689999999999998,1,0.05
49399,20.58,-17.11,1,0.05
49400,20.64,-13.0,1,0.05
49401,20.38,-16.689999999999998,1,0.05
49402,20.28,-18.05,1,0.05
49403,20.44,-16.43,1,0.05
49404,19.61,-14.239999999999998,1,0.05
49405,21.56,-11.9,1,0.05
49406,20.48,-15.25,1,0.05
49407,21.28,-16.259999999999998,1,0.05
49408,20.57,-9.540000000000001,1,0.05
49409,20.6,-15.59,1,0.05
49410,21.52,-14.82,1,0.05
49411,20.26,-15.7,1,0.05
49412,20.37,-12.11,1,0.05
49413,20.28,-18.05,1,0.05
49414,21.28,-15.239999999999998,1,0.05
49415,20.28,-17.81,1,0.05
49416,20.28,-17.72,1,0.05
49417,20.26,-18.59,1,0.05
49418,20.28,-18.05,1,0.05
49419,20.04,-13.32,1,0.05
49420,21.24,-17.23,1,0.05
49421,20.28,-18.05,1,0.05
49422,21.34,-16.8,1,0.05
49423,20.13,-17.73,1,0.05
49424,20.28,-18.06,1,0.05
49425,20.35,-9.92,1,0.05
49426,21.58,-15.83,1,0.05
49427,21.36,-15.74,1,0.05
49428,20.68,-15.18,1,0.05
49429,20.28,-18.42,1,0.05
49430,20.4,-15.48,1,0.05
49431,21.28,-16.259999999999998,1,0.05
49432,20.57,-9.540000000000001,1,0.05
49433,20.28,-18.05,1,0.05
49434,20.28,-17.72,1,0.05
49435,20.36,-17.23,1,0.05
49436,20.36,-17.23,1,0.05
49437,20.46,-16.1,1,0.05
49438,20.26,-18.67,1,0.05
49439,20.18,-19.26,1,0.05
49440,20.38,-16.689999999999998,1,0.05
49441,20.36,-16.93,1,0.05
49442,20.37,-12.11,1,0.05
49443,20.36,-16.22,1,0.05
49444,20.44,-16.509999999999998,1,0.05
49445,20.15,-14.79,1,0.05
49446,21.26,-17.22,1,0.05
49447,20.37,-12.11,1,0.05
49448,20.28,-18.06,1,0.05
49449,20.52,-16.1,1,0.05
49450,20.36,-17.73,1,0.05
49451,21.48,-15.33,1,0.05
49452,-33.49,49.83,0,0.05
49453,21.28,-16.18,1,0.05
49454,20.44,-15.54,1,0.05
49455,20.6,-15.67,1,0.05
49456,22.38,-13.129999999999999,1,0.05
49457,20.36,-17.23,1,0.05
49458,20.36,-17.23,1,0.05
49459,21.28,-16.259999999999998,1,0.05
49460,21.36,-15.77,1,0.05
49461,20.38,-16.18,1,0.05
49462,21.22,-12.549999999999999,1,0.05
49463,21.28,-16.18,1,0.05
49464,20.88,-10.43,1,0.05
49465,20.48,-13.96,1,0.05
49466,21.8,-7.08,1,0.05
49467,20.46,-16.28,1,0.05
49468,21.28,-16.259999999999998,1,0.05
49469,20.28,-18.14,1,0.05
49470,21.28,-16.18,1,0.05
49471,22.4,-9.149999999999999,1,0.05
49472,20.28,-18.05,1,0.05
49473,20.38,-16.689999999999998,1,0.05
49474,20.38,-17.11,1,0.05
49475,21.18,-16.02,1,0.05
49476,20.38,-16.689999999999998,1,0.05
49477,21.18,-17.64,1,0.05
49478,20.68,-16.22,1,0.05
49479,21.28,-16.259999999999998,1,0.05
49480,22.88,-6.039999999999999,1,0.05
49481,21.18,-16.02,1,0.05
49482,20.28,-17.72,1,0.05
49483,20.28,-18.06,1,0.05
49484,20.24,-18.5,1,0.05
49485,20.36,-17.73,1,0.05
49486,21.56,-13.6,1,0.05
49487,21.36,-15.77,1,0.05
49488,21.48,-12.83,1,0.05
49489,21.4,-11.35,1,0.05
49490,21.56,-10.4,1,0.05
49491,20.28,-17.81,1,0.05
49492,20.28,-18.05,1,0.05
49493,20.52,-13.42,1,0.05
49494,21.44,-14.57,1,0.05
49495,21.34,-16.72,1,0.05
49496,20.44,-17.4,1,0.05
49497,20.34,-18.18,1,0.05
49498,20.14,-16.1,1,0.05
49499,20.44,-16.43,1,0.05
49500,20.36,-17.4,1,0.05
49501,20.12,-16.64,1,0.05
49502,21.06,-12.54,1,0.05
49503,-32.72,49.040000000000006,0,0.05
49504,20.28,-18.05,1,0.05
49505,21.03,-16.8,1,0.05
49506,20.56,-15.61,1,0.05
49507,20.28,-18.05,1,0.05
49508,20.36,-16.93,1,0.05
49509,20.44,-16.509999999999998,1,0.05
49510,20.28,-18.06,1,0.05
49511,22.23,-12.290000000000001,1,0.05
49512,20.15,-16.189999999999998,1,0.05
49513,21.58,-11.32,1,0.05
49514,21.58,-15.83,1,0.05
49515,20.28,-16.93,1,0.05
49516,20.36,-16.67,1,0.05
49517,21.26,-17.22,1,0.05
49518,20.54,-15.469999999999999,1,0.05
49519,21.22,-12.549999999999999,1,0.05
49520,20.54,-15.870000000000001,1,0.05
49521,21.6,-9.85,1,0.05
49522,20.36,-16.93,1,0.05
49523,21.5,-15.96,1,0.05
49524,20.28,-17.81,1,0.05
49525,20.18,-19.08,1,0.05
49526,20.38,-17.02,1,0.05
49527,20.36,-17.02,1,0.05
49528,20.28,-18.05,1,0.05
49529,21.18,-17.64,1,0.05
49530,21.16,-11.68,1,0.05
49531,21.42,-16.38,1,0.05
49532,21.6,-9.85,1,0.05
49533,21.32,-8.700000000000001,1,0.05
49534,20.36,-17.73,1,0.05
49535,21.38,-12.12,1,0.05
49536,21.28,-15.93,1,0.05
49537,20.36,-17.64,1,0.05
49538,20.44,-16.509999999999998,1,0.05
49539,20.52,-16.41,1,0.05
49540,20.36,-17.4,1,0.05
49541,20.3,-16.61,1,0.05
49542,20.36,-17.23,1,0.05
49543,21.19,-16.38,1,0.05
49544,20.25,-16.69,1,0.05
49545,20.28,-18.05,1,0.05
49546,20.28,-17.72,1,0.05
49547,20.28,-18.05,1,0.05
49548,20.28,-18.05,1,0.05
49549,21.5,-12.19,1,0.05
49550,20.6,-15.59,1,0.05
49551,21.1,-17.14,1,0.05
49552,21.24,-11.92,1,0.05
49553,20.6,-15.59,1,0.05
49554,21.5,-15.26,1,0.05
49555,20.36,-15.92,1,0.05
49556,20.84,-14.03,1,0.05
49557,21.42,-16.39,1,0.05
49558,22.59,-4.52,1,0.05
49559,20.34,-15.579999999999998,1,0.05
49560,20.08,-19.5,1,0.05
49561,20.31,-14.3,1,0.05
49562,20.28,-18.31,1,0.05
49563,21.18,-16.02,1,0.05
49564,20.28,-17.81,1,0.05
49565,20.6,-15.26,1,0.05
49566,21.68,-8.37,1,0.05
49567,20.28,-18.06,1,0.05
49568,20.38,-16.689999999999998,1,0.05
49569,20.48,-12.02,1,0.05
49570,21.58,-15.83,1,0.05
49571,20.28,-18.14,1,0.05
49572,21.28,-16.18,1,0.05
49573,20.44,-16.509999999999998,1,0.05
49574,20.19,-15.85,1,0.05
49575,20.28,-17.81,1,0.05
49576,20.2,-16.65,1,0.05
49577,20.36,-17.23,1,0.05
49578,21.28,-16.259999999999998,1,0.05
49579,21.52,-14.82,1,0.05
49580,21.34,-16.72,1,0.05
49581,21.38,-12.02,1,0.05
49582,21.26,-17.22,1,0.05
49583,21.42,-8.700000000000001,1,0.05
49584,21.18,-17.64,1,0.05
49585,20.44,-16.990000000000002,1,0.05
49586,20.38,-16.689999999999998,1,0.05
49587,-33.92,51.45,0,0.05
49588,21.52,-14.55,1,0.05
49589,21.42,-16.38,1,0.05
49590,20.44,-15.42,1,0.05
49591,20.28,-18.06,1,0.05
49592,20.18,-19.09,1,0.05
49593,21.58,-15.83,1,0.05
49594,21.34,-16.72,1,0.05
49595,20.28,-17.81,1,0.05
49596,20.36,-16.09,1,0.05
49597,20.28,-17.81,1,0.05
49598,20.28,-17.97,1,0.05
49599,20.12,-16.96,1,0.05
49600,20.26,-16.17,1,0.05
49601,21.32,-8.63,1,0.05
49602,20.36,-15.76,1,0.05
49603,20.52,-14.92,1,0.05
49604,20.08,-19.5,1,0.05
49605,20.36,-17.23,1,0.05
49606,19.82,-13.91,1,0.05
49607,20.44,-16.990000000000002,1,0.05
49608,21.4,-12.42,1,0.05
49609,-32.52,45.980000000000004,0,0.05
49610,21.4,-12.42,1,0.05
49611,20.38,-16.689999999999998,1,0.05
49612,20.28,-18.05,1,0.05
49613,20.78,-13.919999999999998,1,0.05
49614,21.34,-16.72,1,0.05
49615,21.18,-16.02,1,0.05
49616,21.44,-14.71,1,0.05
49617,21.26,-17.22,1,0.05
49618,21.58,-15.83,1,0.05
49619,21.4,-12.42,1,0.05
49620,20.2,-17.15,1,0.05
49621,21.22,-12.549999999999999,1,0.05
49622,20.28,-16.02,1,0.05
49623,21.34,-16.72,1,0.05
49624,20.18,-19.09,1,0.05
49625,20.68,-11.549999999999999,1,0.05
49626,21.4,-12.42,1,0.05
49627,21.28,-16.75,1,0.05
49628,20.24,-17.3,1,0.05
49629,20.44,-16.990000000000002,1,0.05
49630,21.4,-14.05,1,0.05
49631,21.58,-15.83,1,0.05
49632,20.38,-16.689999999999998,1,0.05
49633,21.58,-15.83,1,0.05
49634,20.38,-16.689999999999998,1,0.05
49635,20.46,-16.28,1,0.05
49636,20.36,-17.23,1,0.05
49637,20.28,-18.06,1,0.05
49638,20.28,-17.81,1,0.05
49639,20.46,-16.28,1,0.05
49640,21.28,-16.18,1,0.05
49641,22.24,-16.22,1,0.05
49642,20.2,-17.73,1,0.05
49643,20.36,-17.23,1,0.05
49644,21.54,-14.83,1,0.05
49645,20.6,-15.67,1,0.05
49646,20.28,-17.72,1,0.05
49647,22.3,-12.17,1,0.05
49648,21.46,-14.7,1,0.05
49649,21.5,-10.629999999999999,1,0.05
49650,21.18,-16.72,1,0.05
49651,20.54,-16.009999999999998,1,0.05
49652,21.46,-14.649999999999999,1,0.05
49653,20.28,-18.06,1,0.05
49654,21.34,-16.8,1,0.05
49655,20.28,-15.52,1,0.05
49656,20.6,-15.67,1,0.05
49657,20.38,-16.689999999999998,1,0.05
49658,21.28,-16.61,1,0.05
49659,21.46,-14.71,1,0.05
49660,20.44,-16.509999999999998,1,0.05
49661,20.44,-17.23,1,0.05
49662,20.48,-15.48,1,0.05
49663,20.58,-16.39,1,0.05
49664,-33.22,47.39,0,0.05
49665,20.6,-15.67,1,0.05
49666,21.99,-10.72,1,0.05
49667,21.76,-9.48,1,0.05
49668,21.58,-12.19,1,0.05
49669,22.38,-9.81,1,0.05
49670,20.46,-16.61,1,0.05
49671,22.3,-9.69,1,0.05
49672,-32.3,49.03,0,0.05
49673,21.26,-15.219999999999999,1,0.05
49674,23.259999999999998,-11.24,1,0.05
49675,-32.48,47.769999999999996,0,0.05
49676,22.04,-12.43,1,0.05
49677,20.44,-16.509999999999998,1,0.05
49678,22.4,-10.04,1,0.05
49679,21.1,-10.22,1,0.05
49680,21.42,-11.059999999999999,1,0.05
49681,20.52,-17.0,1,0.05
49682,21.2,-11.1,1,0.05
49683,22.24,-16.3,1,0.05
49684,20.6,-16.22,1,0.05
49685,-33.62,48.33,0,0.05
49686,20.4,-14.809999999999999,1,0.05
49687,21.46,-14.989999999999998,1,0.05
49688,20.36,-16.93,1,0.05
49689,20.28,-17.81,1,0.05
49690,20.46,-15.14,1,0.05
49691,20.38,-17.05,1,0.05
49692,21.58,-11.790000000000001,1,0.05
49693,20.28,-18.06,1,0.05
49694,20.54,-15.870000000000001,1,0.05
49695,21.7,-8.020000000000001,1,0.05
49696,20.13,-17.55,1,0.05
49697,20.18,-19.09,1,0.05
49698,20.6,-16.38,1,0.05
49699,21.5,-10.81,1,0.05
49700,21.8,-7.359999999999999,1,0.05
49701,20.3,-16.44,1,0.05
49702,21.97,-4.6800000000000015,1,0.05
49703,20.46,-15.14,1,0.05
49704,20.28,-18.14,1,0.05
49705,21.3,-14.899999999999999,1,0.05
49706,20.28,-18.06,1,0.05
49707,21.58,-11.790000000000001,1,0.05
49708,20.36,-17.73,1,0.05
49709,20.82,-8.480000000000002,1,0.05
49710,21.42,-15.469999999999999,1,0.05
49711,20.28,-18.06,1,0.05
49712,20.18,-19.09,1,0.05
49713,21.28,-16.36,1,0.05
49714,20.34,-18.25,1,0.05
49715,20.26,-18.68,1,0.05
49716,20.23,-15.75,1,0.05
49717,21.6,-13.12,1,0.05
49718,20.36,-18.04,1,0.05
49719,21.58,-11.790000000000001,1,0.05
49720,20.36,-17.56,1,0.05
49721,20.18,-19.09,1,0.05
49722,21.52,-14.82,1,0.05
49723,21.68,-14.379999999999999,1,0.05
49724,20.64,-13.0,1,0.05
49725,22.0,-5.710000000000001,1,0.05
49726,21.5,-11.46,1,0.05
49727,20.32,-8.880000000000003,1,0.05
49728,20.36,-16.7,1,0.05
49729,20.33,-12.89,1,0.05
49730,21.56,-13.6,1,0.05
49731,21.4,-14.28,1,0.05
49732,20.38,-15.86,1,0.05
49733,20.6,-15.67,1,0.05
49734,21.44,-15.35,1,0.05
49735,21.56,-12.34,1,0.05
49736,20.54,-13.55,1,0.05
49737,20.28,-18.06,1,0.05
49738,20.26,-18.68,1,0.05
49739,21.68,-14.379999999999999,1,0.05
49740,20.54,-14.73,1,0.05
49741,20.36,-14.07,1,0.05
49742,20.28,-18.05,1,0.05
49743,21.3,-14.809999999999999,1,0.05
49744,20.46,-15.14,1,0.05
49745,20.28,-18.05,1,0.05
49746,21.68,-14.379999999999999,1,0.05
49747,20.28,-17.81,1,0.05
49748,20.46,-12.8,1,0.05
49749,20.07,-14.969999999999999,1,0.05
49750,20.68,-16.08,1,0.05
49751,20.6,-16.58,1,0.05
49752,21.29,-14.51,1,0.05
49753,20.28,-18.05,1,0.05
49754,21.5,-11.450000000000001,1,0.05
49755,21.46,-14.12,1,0.05
49756,20.54,-14.3,1,0.05
49757,20.28,-18.06,1,0.05
49758,20.92,-13.2,1,0.05
49759,20.36,-16.93,1,0.05
49760,20.28,-18.05,1,0.05
49761,20.4,-14.809999999999999,1,0.05
49762,21.68,-14.379999999999999,1,0.05
49763,20.58,-16.08,1,0.05
49764,20.44,-17.21,1,0.05
49765,21.01,-16.8,1,0.05
49766,20.38,-16.689999999999998,1,0.05
49767,20.28,-18.05,1,0.05
49768,20.36,-17.23,1,0.05
49769,20.38,-16.689999999999998,1,0.05
49770,20.38,-17.02,1,0.05
49771,20.38,-16.689999999999998,1,0.05
49772,20.44,-16.509999999999998,1,0.05
49773,20.38,-15.86,1,0.05
49774,21.58,-11.790000000000001,1,0.05
49775,22.68,-9.379999999999997,1,0.05
49776,20.28,-18.14,1,0.05
49777,21.28,-16.189999999999998,1,0.05
49778,20.28,-18.14,1,0.05
49779,20.36,-16.93,1,0.05
49780,20.28,-18.05,1,0.05
49781,21.56,-13.35,1,0.05
49782,21.18,-16.18,1,0.05
49783,21.2,-15.96,1,0.05
49784,20.38,-16.6,1,0.05
49785,20.28,-17.81,1,0.05
49786,20.42,-16.1,1,0.05
49787,21.44,-15.43,1,0.05
49788,20.46,-12.719999999999999,1,0.05
49789,20.36,-14.0,1,0.05
49790,21.24,-18.0,1,0.05
49791,21.66,-11.38,1,0.05
49792,21.28,-15.129999999999999,1,0.05
49793,20.34,-17.46,1,0.05
49794,21.13,-7.040000000000003,1,0.05
49795,20.44,-16.509999999999998,1,0.05
49796,21.48,-10.81,1,0.05
49797,20.44,-16.990000000000002,1,0.05
49798,21.93,-14.52,1,0.05
49799,21.5,-13.12,1,0.05
49800,20.58,-12.74,1,0.05
49801,20.6,-15.59,1,0.05
49802,20.38,-16.689999999999998,1,0.05
49803,21.42,-15.73,1,0.05
49804,20.38,-16.689999999999998,1,0.05
49805,21.48,-10.81,1,0.05
49806,20.34,-17.56,1,0.05
49807,21.58,-11.790000000000001,1,0.05
49808,20.46,-15.14,1,0.05
49809,20.18,-19.08,1,0.05
49810,20.28,-18.06,1,0.05
49811,20.46,-16.28,1,0.05
49812,21.4,-11.66,1,0.05
49813,20.38,-16.689999999999998,1,0.05
49814,20.44,-16.509999999999998,1,0.05
49815,20.28,-18.06,1,0.05
49816,21.4,-12.5,1,0.05
49817,21.4,-12.169999999999998,1,0.05
49818,20.6,-15.59,1,0.05
49819,20.28,-18.06,1,0.05
49820,20.6,-15.67,1,0.05
49821,20.28,-18.14,1,0.05
49822,20.4,-14.809999999999999,1,0.05
49823,20.4,-14.809999999999999,1,0.05
49824,20.6,-16.17,1,0.05
49825,20.38,-16.689999999999998,1,0.05
49826,21.740000000000002,-10.91,1,0.05
49827,20.46,-15.14,1,0.05
49828,21.52,-14.82,1,0.05
49829,20.6,-15.67,1,0.05
49830,20.36,-14.73,1,0.05
49831,21.38,-14.399999999999999,1,0.05
49832,20.18,-19.09,1,0.05
49833,20.26,-16.95,1,0.05
49834,20.3,-16.35,1,0.05
49835,21.66,-11.38,1,0.05
49836,21.61,-5.470000000000001,1,0.05
49837,20.38,-16.689999999999998,1,0.05
49838,20.66,-12.02,1,0.05
49839,20.28,-17.81,1,0.05
49840,20.38,-15.86,1,0.05
49841,20.6,-15.6,1,0.05
49842,21.36,-14.57,1,0.05
49843,22.22,-12.86,1,0.05
49844,21.36,-15.39,1,0.05
49845,20.3,-16.78,1,0.05
49846,20.28,-18.05,1,0.05
49847,20.28,-17.81,1,0.05
49848,21.2,-16.02,1,0.05
49849,21.52,-14.82,1,0.05
49850,21.6,-14.59,1,0.05
49851,20.46,-15.14,1,0.05
49852,20.38,-15.86,1,0.05
49853,22.259999999999998,-14.98,1,0.05
49854,21.58,-11.790000000000001,1,0.05
49855,20.36,-17.65,1,0.05
49856,21.26,-15.44,1,0.05
49857,20.3,-16.35,1,0.05
49858,20.38,-15.01,1,0.05
49859,20.28,-14.91,1,0.05
49860,20.38,-15.86,1,0.05
49861,22.46,-9.98,1,0.05
49862,21.52,-14.82,1,0.05
49863,20.36,-17.73,1,0.05
49864,21.6,-8.950000000000001,1,0.05
49865,20.72,-7.970000000000001,1,0.05
49866,21.36,-13.23,1,0.05
49867,22.12,-11.780000000000001,1,0.05
49868,21.44,-15.43,1,0.05
49869,21.56,-13.6,1,0.05
49870,22.259999999999998,-14.98,1,0.05
49871,21.28,-16.259999999999998,1,0.05
49872,21.36,-15.39,1,0.05
49873,20.28,-18.05,1,0.05
49874,21.56,-13.6,1,0.05
49875,20.28,-17.81,1,0.05
49876,21.52,-14.82,1,0.05
49877,22.28,-13.79,1,0.05
49878,20.38,-16.689999999999998,1,0.05
49879,20.36,-17.23,1,0.05
49880,20.34,-15.76,1,0.05
49881,20.58,-13.6,1,0.05
49882,20.68,-16.17,1,0.05
49883,20.38,-16.689999999999998,1,0.05
49884,20.6,-15.17,1,0.05
49885,21.34,-16.72,1,0.05
49886,20.05,-17.73,1,0.05
49887,20.36,-17.63,1,0.05
49888,22.560000000000002,-11.280000000000001,1,0.05
49889,20.52,-16.86,1,0.05
49890,20.26,-18.79,1,0.05
49891,21.28,-16.259999999999998,1,0.05
49892,20.44,-16.18,1,0.05
49893,22.46,-12.26,1,0.05
49894,21.26,-16.27,1,0.05
49895,23.7,-8.21,1,0.05
49896,20.36,-17.23,1,0.05
49897,20.52,-16.1,1,0.05
49898,20.38,-16.6,1,0.05
49899,21.48,-10.81,1,0.05
49900,20.38,-16.689999999999998,1,0.05
49901,20.38,-16.689999999999998,1,0.05
49902,20.6,-15.59,1,0.05
49903,22.22,-15.74,1,0.05
49904,20.28,-17.81,1,0.05
49905,20.28,-17.81,1,0.05
49906,20.44,-16.509999999999998,1,0.05
49907,20.55,-13.79,1,0.05
49908,20.28,-18.05,1,0.05
49909,-34.5,43.47,0,0.05
49910,21.58,-11.790000000000001,1,0.05
49911,20.38,-16.689999999999998,1,0.05
49912,21.18,-17.64,1,0.05
49913,22.32,-11.06,1,0.05
49914,22.560000000000002,-10.66,1,0.05
49915,20.38,-16.689999999999998,1,0.05
49916,20.38,-16.689999999999998,1,0.05
49917,21.28,-16.18,1,0.05
49918,21.56,-13.6,1,0.05
49919,21.28,-16.259999999999998,1,0.05
49920,20.52,-16.1,1,0.05
49921,21.18,-17.64,1,0.05
49922,20.28,-18.14,1,0.05
49923,20.44,-16.43,1,0.05
49924,20.44,-16.43,1,0.05
49925,21.36,-15.77,1,0.05
49926,20.36,-16.93,1,0.05
49927,20.28,-18.05,1,0.05
49928,21.18,-14.91,1,0.05
49929,22.42,-8.6,1,0.05
49930,22.38,-12.67,1,0.05
49931,20.28,-17.72,1,0.05
49932,20.38,-15.219999999999999,1,0.05
49933,20.28,-17.72,1,0.05
49934,20.28,-17.72,1,0.05
49935,21.18,-16.72,1,0.05
49936,20.6,-15.59,1,0.05
49937,20.6,-15.59,1,0.05
49938,21.68,-12.870000000000001,1,0.05
49939,21.28,-16.59,1,0.05
49940,19.97,-16.759999999999998,1,0.05
49941,21.28,-16.259999999999998,1,0.05
49942,20.28,-17.81,1,0.05
49943,20.38,-16.689999999999998,1,0.05
49944,21.58,-15.83,1,0.05
49945,20.38,-16.509999999999998,1,0.05
49946,20.36,-17.23,1,0.05
49947,20.26,-17.96,1,0.05
49948,20.44,-15.36,1,0.05
49949,20.28,-17.89,1,0.05
49950,20.38,-16.18,1,0.05
49951,20.28,-18.06,1,0.05
49952,20.36,-17.56,1,0.05
49953,21.28,-16.18,1,0.05
49954,22.22,-15.41,1,0.05
49955,21.28,-16.259999999999998,1,0.05
49956,20.28,-17.81,1,0.05
49957,22.38,-9.81,1,0.05
49958,20.28,-17.89,1,0.05
49959,20.36,-17.73,1,0.05
49960,21.58,-15.83,1,0.05
49961,20.38,-16.689999999999998,1,0.05
49962,21.29,-14.57,1,0.05
49963,20.52,-16.1,1,0.05
49964,20.34,-17.46,1,0.05
49965,21.48,-11.870000000000001,1,0.05
49966,21.58,-15.83,1,0.05
49967,20.36,-17.23,1,0.05
49968,21.28,-16.18,1,0.05
49969,20.6,-15.59,1,0.05
49970,21.18,-17.64,1,0.05
49971,20.28,-18.06,1,0.05
49972,20.18,-19.09,1,0.05
49973,20.2,-17.47,1,0.05
49974,20.44,-17.21,1,0.05
49975,20.18,-19.08,1,0.05
49976,20.44,-16.43,1,0.05
49977,20.44,-16.509999999999998,1,0.05
49978,20.34,-16.15,1,0.05
49979,22.16,-16.27,1,0.05
49980,20.38,-16.689999999999998,1,0.05
49981,21.28,-16.259999999999998,1,0.05
49982,20.56,-15.530000000000001,1,0.05
49983,20.68,-13.870000000000001,1,0.05
49984,20.44,-16.67,1,0.05
49985,21.58,-15.83,1,0.05
49986,23.0,-6.609999999999998,1,0.05
49987,22.3,-12.42,1,0.05
49988,22.38,-12.67,1,0.05
49989,20.52,-16.09,1,0.05
49990,20.36,-17.4,1,0.05
49991,20.6,-13.969999999999999,1,0.05
49992,20.28,-18.05,1,0.05
49993,21.42,-8.450000000000001,1,0.05
49994,20.52,-16.1,1,0.05
49995,22.48,-10.799999999999999,1,0.05
49996,20.26,-18.14,1,0.05
49997,20.36,-17.23,1,0.05
49998,20.28,-17.72,1,0.05
49999,20.28,-17.72,1,0.05
50000,21.5,-12.19,1,0.05
50001,22.28,-13.8,1,0.05
50002,20.44,-16.509999999999998,1,0.05
50003,20.28,-17.72,1,0.05
50004,20.38,-16.689999999999998,1,0.05
50005,20.38,-16.689999999999998,1,0.05
50006,22.4,-9.99,1,0.05
50007,22.38,-12.67,1,0.05
50008,21.18,-17.64,1,0.05
50009,20.36,-17.59,1,0.05
50010,21.58,-15.83,1,0.05
50011,22.16,-16.27,1,0.05
50012,21.26,-16.6,1,0.05
50013,20.37,-15.120000000000001,1,0.05
50014,20.28,-18.05,1,0.05
50015,21.3,-13.559999999999999,1,0.05
50016,20.28,-15.96,1,0.05
50017,20.44,-16.43,1,0.05
50018,20.44,-17.03,1,0.05
50019,20.28,-17.81,1,0.05
50020,20.38,-15.86,1,0.05
50021,20.38,-16.18,1,0.05
50022,21.56,-13.6,1,0.05
50023,20.28,-17.72,1,0.05
50024,20.44,-16.509999999999998,1,0.05
50025,20.38,-16.689999999999998,1,0.05
50026,21.28,-16.18,1,0.05
50027,22.12,-12.299999999999999,1,0.05
50028,20.28,-17.72,1,0.05
50029,21.28,-16.18,1,0.05
50030,20.28,-18.05,1,0.05
50031,21.28,-16.259999999999998,1,0.05
50032,22.72,-8.01,1,0.05
50033,20.46,-16.28,1,0.05
50034,21.38,-14.399999999999999,1,0.05
50035,20.28,-18.05,1,0.05
50036,20.28,-18.14,1,0.05
50037,20.44,-16.509999999999998,1,0.05
50038,20.08,-19.5,1,0.05
50039,20.18,-17.22,1,0.05
50040,20.58,-17.11,1,0.05
50041,20.44,-16.509999999999998,1,0.05
50042,20.6,-15.96,1,0.05
50043,20.44,-16.82,1,0.05
50044,20.26,-18.59,1,0.05
50045,21.28,-16.259999999999998,1,0.05
50046,22.58,-10.02,1,0.05
50047,21.28,-16.18,1,0.05
50048,20.28,-18.06,1,0.05
50049,21.5,-12.16,1,0.05
50050,21.78,-9.22,1,0.05
50051,21.36,-15.3,1,0.05
50052,20.36,-17.23,1,0.05
50053,21.38,-13.84,1,0.05
50054,20.68,-13.01,1,0.05
50055,22.16,-16.27,1,0.05
50056,21.3,-14.36,1,0.05
50057,20.28,-17.72,1,0.05
50058,20.46,-16.1,1,0.05
50059,20.28,-18.05,1,0.05
50060,20.28,-17.81,1,0.05
50061,21.52,-14.82,1,0.05
50062,21.5,-13.0,1,0.05
50063,21.34,-16.8,1,0.05
50064,22.68,-5.539999999999997,1,0.05
50065,21.22,-11.4,1,0.05
50066,21.18,-17.64,1,0.05
50067,21.37,-10.03,1,0.05
50068,21.58,-15.83,1,0.05
50069,21.56,-13.62,1,0.05
50070,20.28,-17.81,1,0.05
50071,20.28,-17.81,1,0.05
50072,20.28,-18.05,1,0.05
50073,20.28,-18.05,1,0.05
50074,20.36,-17.4,1,0.05
50075,22.38,-12.67,1,0.05
50076,20.28,-17.81,1,0.05
50077,21.58,-16.12,1,0.05
50078,20.2,-17.15,1,0.05
50079,20.28,-18.14,1,0.05
50080,20.28,-18.06,1,0.05
50081,21.490000000000002,-7.459999999999997,1,0.05
50082,21.3,-14.809999999999999,1,0.05
50083,20.36,-15.54,1,0.05
50084,21.34,-16.72,1,0.05
50085,20.36,-16.93,1,0.05
50086,22.22,-10.4,1,0.05
50087,20.28,-17.81,1,0.05
50088,21.52,-14.95,1,0.05
50089,20.28,-15.93,1,0.05
50090,21.38,-14.74,1,0.05
50091,22.38,-12.67,1,0.05
50092,20.28,-17.81,1,0.05
50093,20.28,-17.72,1,0.05
50094,20.2,-17.15,1,0.05
50095,20.44,-16.82,1,0.05
50096,20.44,-16.509999999999998,1,0.05
50097,20.52,-16.79,1,0.05
50098,20.28,-17.89,1,0.05
50099,22.38,-12.67,1,0.05
50100,20.36,-15.6,1,0.05
50101,-31.4,50.17,0,0.05
50102,20.54,-15.76,1,0.05
50103,20.28,-14.149999999999999,1,0.05
50104,20.86,-13.01,1,0.05
50105,21.52,-14.82,1,0.05
50106,20.3,-16.35,1,0.05
50107,21.58,-11.790000000000001,1,0.05
50108,20.6,-15.67,1,0.05
50109,22.58,-10.1,1,0.05
50110,21.58,-15.83,1,0.05
50111,20.36,-17.23,1,0.05
50112,20.21,-13.989999999999998,1,0.05
50113,20.37,-15.59,1,0.05
50114,20.44,-16.509999999999998,1,0.05
50115,22.48,-11.7,1,0.05
50116,20.36,-17.22,1,0.05
50117,20.36,-17.23,1,0.05
50118,21.58,-15.83,1,0.05
50119,20.18,-19.0,1,0.05
50120,21.34,-16.8,1,0.05
50121,20.6,-15.59,1,0.05
50122,21.44,-15.32,1,0.05
50123,21.42,-16.31,1,0.05
50124,20.11,-17.23,1,0.05
50125,21.34,-16.8,1,0.05
50126,20.6,-15.59,1,0.05
50127,20.6,-15.68,1,0.05
50128,22.42,-11.69,1,0.05
50129,21.58,-15.83,1,0.05
50130,22.58,-10.1,1,0.05
50131,21.16,-17.05,1,0.05
50132,20.54,-15.870000000000001,1,0.05
50133,21.34,-16.72,1,0.05
50134,20.38,-16.6,1,0.05
